entity_id;trophic_class;species_id;pos_x;pos_y;pos_z;symmetry;intelligence_level;is_sessile;has_variable_form;adult;photo_cell_count;non_photo_cell_count;grown_cell_count;alive_body_part_count;energy;in_sunlight;reproduced;reproductions;predations;hunger;dopamine;target_distance;movement_speed;movement_dir_x;movement_dir_y;movement_dir_z;velocity_x;velocity_y;velocity_z;is_climbing;climb_energy_debt;cached_bounding_radius;dna_sigma;dna_k_eat;dna_k_repro;dna_lambda_energy;dna_k_curiosity;dna_k_progress;dna_intel_level;dna_is_carnivore;dna_is_photo;dna_symmetry;dna_has_variable_form;dna_is_sessile;dna_cell_count_norm;dna_photo_cell_ratio;dna_body_extent_x;dna_body_extent_y;dna_body_extent_z;dna_body_radius;dna_body_compactness
439;Herbivore;2;301.708679;531.997742;1446.490967;Bilateral;Level1;0;0;1;0;14;14;1;139.360184;1;0;0;3;0.236658;0.521692;28.274605;23.449177;0.248346;0.000000;-0.968671;0.000000;-1.304231;0.000000;0;0.877453;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
441;Herbivore;2;1292.557129;442.028381;411.199860;Bilateral;Level1;0;0;1;0;14;14;1;78.473618;1;0;0;3;0.476548;0.000000;41.036636;27.879852;-0.979579;0.000000;0.201060;0.000000;0.000000;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
443;Herbivore;2;832.228394;377.671906;456.249969;Bilateral;Level1;0;0;1;0;14;14;1;83.213570;1;0;0;1;0.451275;0.000000;40.713287;5.708742;0.967952;0.000000;0.251134;0.000000;-1.183181;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
445;Herbivore;2;891.510742;404.740448;1281.654663;Bilateral;Level1;0;0;1;0;14;14;1;135.864914;1;0;0;1;0.246361;0.362158;26.100290;28.112988;0.399510;0.000000;0.916729;0.000000;-12.088426;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
447;Herbivore;2;483.284302;679.335205;1951.357422;Bilateral;Level1;0;0;1;0;14;14;1;109.019127;1;0;0;3;0.335431;0.000000;18.765408;14.324245;-0.871841;0.000000;0.489789;0.000000;0.000000;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
449;Herbivore;2;123.950302;638.589722;15.000000;Bilateral;Level1;0;0;1;0;14;14;1;102.018204;1;0;0;2;0.363544;0.000000;17.777039;25.139221;0.982285;0.000000;-0.187391;0.000000;0.000000;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
451;Herbivore;2;2002.061401;525.777710;722.853149;Bilateral;Level1;0;0;1;0;14;14;1;119.334671;1;0;0;7;0.297921;0.000000;30.362776;13.868715;-0.996198;0.000000;-0.087123;0.000000;-1.544469;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
453;Herbivore;2;274.754791;638.589722;15.000000;Bilateral;Level1;0;0;1;0;14;14;1;124.189537;1;0;0;9;0.281749;0.000000;8.548954;29.389523;-0.040654;0.000000;-0.999173;0.000000;0.000000;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
455;Herbivore;2;1428.900513;206.981339;738.879822;Bilateral;Level1;0;0;1;0;14;14;1;130.410492;1;0;0;4;0.262303;0.106904;6.578319;20.458544;0.640329;0.000000;0.768101;0.000000;-0.304634;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
457;Herbivore;2;688.190491;638.593384;15.000000;Bilateral;Level1;0;0;1;0;14;14;1;118.930321;1;0;0;3;0.299309;0.000000;39.718445;22.588936;0.648666;0.000000;-0.761073;0.000000;0.000000;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
459;Herbivore;2;54.784889;645.878540;1910.980713;Bilateral;Level1;0;0;1;0;14;14;1;128.224228;1;0;0;5;0.268980;0.128933;14.418537;32.108513;0.893211;0.000000;0.449638;0.000000;0.000000;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
461;Herbivore;2;673.211365;647.391174;2033.000000;Bilateral;Level1;0;0;1;0;14;14;1;117.400139;1;0;0;4;0.304621;0.000000;29.748920;30.985451;0.489352;0.000000;0.872086;0.000000;-5.889171;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
463;Herbivore;2;1515.654541;395.943604;490.693268;Bilateral;Level1;0;0;1;0;14;14;1;140.000000;1;0;0;3;0.234924;1.000000;0.526056;12.079725;-0.972944;0.000000;0.231043;0.000000;0.000000;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
465;Herbivore;2;670.982178;648.681946;2032.648438;Bilateral;Level1;0;0;1;0;14;14;1;118.101189;1;0;0;2;0.302176;0.000000;31.383726;8.149158;0.101227;0.000000;0.994863;0.000000;-0.304634;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
467;Herbivore;2;1940.273560;492.492065;839.305176;Bilateral;Level1;0;0;1;0;14;14;1;57.580635;1;0;0;2;0.605923;0.000000;18.941116;27.181023;-0.109801;0.000000;0.993954;0.000000;0.000000;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
469;Herbivore;2;1629.238525;638.425354;15.000000;Bilateral;Level1;0;0;1;0;14;14;1;72.049637;1;0;0;1;0.513073;0.000000;44.291527;40.000000;0.072107;0.000000;-0.997397;0.000000;-0.141127;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
471;Herbivore;2;15.000000;638.393616;270.437469;Bilateral;Level1;0;0;1;0;14;14;1;104.479637;1;0;0;4;0.353401;0.000000;43.863247;10.098366;-0.999706;0.000000;-0.024242;0.000000;-1.802991;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
473;Herbivore;2;213.692093;566.052856;1453.537720;Bilateral;Level1;0;0;1;0;14;14;1;121.715302;1;0;0;6;0.289878;0.000000;41.538837;28.620474;-0.465975;0.000000;0.884798;0.000000;0.000000;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
475;Herbivore;2;1828.855103;638.589722;2032.656616;Bilateral;Level1;0;0;1;0;14;14;1;129.148636;1;0;0;3;0.266136;0.000000;50.000000;23.399559;0.881508;0.000000;-0.472170;0.000000;0.000000;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
477;Herbivore;2;338.939606;548.776001;1178.107666;Bilateral;Level1;0;0;1;0;14;14;1;128.539124;1;0;0;5;0.268008;0.246644;29.315229;17.622688;-0.984572;0.000000;0.174978;0.000000;-0.304634;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
479;Herbivore;2;91.779823;638.589722;72.875778;Bilateral;Level1;0;0;1;0;14;14;1;118.576469;1;0;0;1;0.300529;0.000000;38.230083;15.880281;-0.838683;0.000000;-0.544620;0.000000;0.000000;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
481;Herbivore;2;734.369141;264.261780;737.385132;Bilateral;Level1;0;0;1;0;14;14;1;154.890182;1;0;0;8;0.234924;1.000000;42.951683;29.964678;-0.988372;0.000000;0.152056;0.000000;-9.253286;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
483;Herbivore;2;1382.891968;641.887512;1879.443481;Bilateral;Level1;0;0;1;0;14;14;1;125.652390;1;0;0;2;0.277051;0.007991;27.713316;20.307465;-0.908988;0.000000;-0.416823;0.000000;0.000000;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
485;Herbivore;2;1425.165283;412.060883;340.655548;Bilateral;Level1;0;0;1;0;14;14;1;35.084225;1;0;0;0;0.784755;0.000000;17.310442;27.545221;0.507022;0.000000;-0.861933;0.000000;-1.802991;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
487;Herbivore;2;699.007202;595.173157;1692.902222;Bilateral;Level1;0;0;1;0;14;14;1;128.065231;1;0;0;8;0.269472;0.246638;32.403278;15.616427;-0.913549;0.000000;0.406728;0.000000;0.000000;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
489;Herbivore;2;190.436127;555.572815;1401.708984;Bilateral;Level1;0;0;1;0;14;14;1;26.668779;1;0;0;0;0.864469;0.000000;50.000000;10.677686;0.837496;0.000000;0.546443;0.000000;-1.802991;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
491;Herbivore;2;15.000000;604.993103;590.211304;Bilateral;Level1;0;0;1;0;14;14;1;136.463181;1;0;0;10;0.244672;0.841309;15.260004;26.899824;-0.589074;0.000000;0.808079;0.000000;-10.625918;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
493;Herbivore;2;1788.112793;492.208527;384.117889;Bilateral;Level1;0;0;1;0;14;14;1;128.823853;1;0;0;1;0.267132;0.000000;21.104540;17.731632;0.581876;0.000000;0.813278;0.000000;0.000000;0.000000;0;0.789028;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
495;Herbivore;2;742.643738;352.599792;1253.709473;Bilateral;Level1;0;0;1;0;14;14;1;129.970093;1;0;0;3;0.263635;0.000000;35.947987;28.706150;-0.827322;0.000000;0.561728;0.000000;0.000000;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
497;Herbivore;2;1104.811035;639.987549;1834.240845;Bilateral;Level1;0;0;1;0;14;14;1;60.742569;1;0;0;1;0.584293;0.000000;13.530513;9.765532;0.999469;0.000000;0.032576;0.000000;-0.304634;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
499;Herbivore;2;945.533752;524.144348;1356.195068;Bilateral;Level1;0;0;1;0;14;14;1;93.660683;1;0;0;3;0.400205;0.000000;17.845455;19.877007;0.705298;0.000000;-0.708910;0.000000;-49.017193;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
501;Herbivore;2;33.603249;650.483887;1708.512451;Bilateral;Level1;0;0;1;0;14;14;1;104.397079;1;0;0;2;0.353736;0.000000;30.484953;7.752216;0.998483;0.000000;0.055060;0.000000;0.000000;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
503;Herbivore;2;352.569122;555.602051;1760.467529;Bilateral;Level1;0;0;1;0;14;14;1;119.587860;1;0;0;1;0.297055;0.000000;16.291340;12.944447;0.663269;0.000000;0.748381;0.000000;0.000000;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
505;Herbivore;2;820.386292;270.116425;972.692627;Bilateral;Level1;0;0;1;0;14;14;1;73.938896;0;0;0;2;0.502049;0.000000;12.904016;19.832066;-0.744007;0.000000;-0.668172;0.000000;-9.801581;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
507;Herbivore;2;606.560913;647.983032;385.271271;Bilateral;Level1;0;0;1;0;14;14;1;116.642281;1;0;0;2;0.307287;0.000000;26.922155;12.154779;0.468300;0.000000;-0.883570;0.000000;0.000000;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
509;Herbivore;2;74.420776;638.589722;15.000000;Bilateral;Level1;0;0;1;0;14;14;1;110.689796;1;0;0;6;0.329050;0.000000;4.298454;36.063599;-0.375883;0.000000;-0.926667;0.000000;0.000000;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
511;Herbivore;2;922.053284;417.213654;1172.317871;Bilateral;Level1;0;0;1;0;14;14;1;123.653099;1;0;0;2;0.283492;0.000000;14.802619;15.053263;0.065400;0.000000;-0.997859;0.000000;-0.304634;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
513;Herbivore;2;713.871826;476.337189;403.424774;Bilateral;Level1;0;0;1;0;14;14;1;138.372925;1;0;0;5;0.239359;0.620305;10.662742;14.167069;0.306836;0.000000;-0.951762;0.000000;0.000000;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
515;Herbivore;2;1804.887817;638.589722;15.280715;Bilateral;Level1;0;0;1;0;14;14;1;118.785645;1;0;0;2;0.299808;0.000000;21.824156;15.695220;0.817895;0.000000;0.575368;0.000000;0.000000;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
517;Herbivore;2;1932.895874;638.589722;2033.000000;Bilateral;Level1;0;0;1;0;14;14;1;117.591904;1;0;0;2;0.303950;0.000000;15.340159;32.749866;0.813275;0.000000;0.581880;0.000000;0.000000;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
519;Herbivore;2;1627.883667;453.686829;1470.550781;Bilateral;Level1;0;0;1;0;14;14;1;136.094437;1;0;0;7;0.245712;0.461952;16.659986;14.535330;-0.998795;0.000000;-0.049082;0.000000;0.000000;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
521;Herbivore;2;15.000000;568.016846;850.235291;Bilateral;Level1;0;0;1;0;14;14;1;93.995216;1;0;0;2;0.398669;0.000000;50.000000;15.610391;0.275034;0.000000;0.961434;0.000000;-0.304634;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
523;Herbivore;2;806.713562;340.426086;1264.559082;Bilateral;Level1;0;0;1;0;14;14;1;53.546040;1;0;0;1;0.634689;0.000000;42.990635;20.235941;-0.866600;0.000000;-0.499003;0.000000;0.000000;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
525;Herbivore;2;828.317078;328.120056;1219.587158;Bilateral;Level1;0;0;1;0;14;14;1;132.104172;1;0;0;3;0.257246;0.429514;17.474363;29.342400;-0.419822;0.000000;-0.907607;0.000000;0.000000;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
527;Herbivore;2;1246.402710;355.113342;477.039307;Bilateral;Level1;0;0;1;0;14;14;1;123.126297;1;0;0;4;0.285214;0.039163;23.917896;26.442898;-0.689329;0.000000;-0.724449;0.000000;-1.802991;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
529;Herbivore;2;1296.208618;195.337662;666.284668;Bilateral;Level1;0;0;1;0;14;14;1;113.452644;1;0;0;5;0.318763;0.000000;36.786774;13.832874;0.609393;0.000000;-0.792868;0.000000;0.000000;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
531;Herbivore;2;2033.000000;553.641174;682.957520;Bilateral;Level1;0;0;1;0;14;14;1;105.589363;0;0;0;2;0.348921;0.000000;15.542968;18.924826;0.999792;0.000000;0.020393;0.000000;-0.942944;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
533;Herbivore;2;1279.874878;358.732819;468.668518;Bilateral;Level1;0;0;1;0;14;14;1;26.490067;1;0;0;0;0.866247;0.000000;27.294369;20.911591;0.436735;0.000000;-0.899590;0.000000;-0.304634;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
535;Herbivore;2;122.276276;571.749695;1286.931152;Bilateral;Level1;0;0;1;0;14;14;1;95.632484;1;0;0;4;0.391235;0.000000;18.341543;19.197977;-0.982047;0.000000;0.188634;0.000000;-0.304634;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
537;Herbivore;2;845.598511;145.794449;778.485962;Bilateral;Level1;0;0;1;0;14;14;1;124.781723;0;0;0;2;0.279838;0.000000;28.119068;25.111568;-0.324765;0.000000;-0.945795;0.000000;-0.304634;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
539;Herbivore;2;1410.029175;403.540894;531.637451;Bilateral;Level1;0;0;1;0;14;14;1;119.176292;1;0;0;14;0.298464;0.000000;19.117252;23.207146;-0.979877;0.000000;-0.199603;0.000000;0.000000;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
541;Herbivore;2;744.337524;358.591766;570.327026;Bilateral;Level1;0;0;1;0;14;14;1;138.813095;1;0;0;6;0.238151;0.921692;21.865147;23.346111;0.589341;0.000000;0.807884;0.000000;-5.220825;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
543;Herbivore;2;430.206177;736.460327;250.404388;Bilateral;Level1;0;0;1;0;14;14;1;83.836372;1;0;0;2;0.448056;0.000000;6.055447;23.935652;0.987673;0.000000;0.156532;0.000000;0.000000;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
545;Herbivore;2;1392.836548;587.743164;1607.597168;Bilateral;Level1;0;0;1;0;14;14;1;138.140686;1;0;0;11;0.239999;0.442902;16.929964;16.249126;0.531902;0.000000;-0.846806;0.000000;-3.241881;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
547;Herbivore;2;747.978760;556.430054;1271.839111;Bilateral;Level1;0;0;1;0;14;14;1;131.283859;1;0;0;2;0.259683;0.028151;17.269154;7.917819;-0.226552;0.000000;0.973999;0.000000;-44.447964;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
549;Herbivore;2;15.000000;643.270508;1643.371826;Bilateral;Level1;0;0;1;0;14;14;1;85.346550;1;0;0;2;0.440344;0.000000;18.334377;26.282631;-0.984525;0.000000;0.175247;0.000000;0.000000;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
551;Herbivore;2;1916.611938;466.773590;1019.074707;Bilateral;Level1;0;0;1;0;14;14;1;83.197166;1;0;0;1;0.451360;0.000000;30.243221;19.589645;-0.026039;0.000000;-0.999661;0.000000;0.000000;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
553;Herbivore;2;269.026154;549.363342;1529.570068;Bilateral;Level1;0;0;1;0;14;14;1;126.922325;1;0;0;3;0.273036;0.000000;29.275843;19.862305;-0.557056;0.000000;-0.830475;0.000000;-1.802991;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
555;Herbivore;2;859.498291;153.031006;677.061462;Bilateral;Level1;0;0;1;0;14;14;1;140.000000;1;0;0;16;0.234924;0.848734;24.041159;31.181059;0.988060;0.000000;0.154070;0.000000;0.000000;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
557;Herbivore;2;1568.155640;238.750351;987.687500;Bilateral;Level1;0;0;1;0;14;14;1;130.329193;0;0;0;1;0.262549;0.000000;12.015425;10.312290;-0.634584;0.000000;0.772854;0.000000;-0.304634;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
559;Herbivore;2;1336.786255;218.207184;780.924622;Bilateral;Level1;0;0;1;0;14;14;1;134.487579;1;0;0;4;0.250293;0.360919;36.220894;17.083036;0.288620;0.000000;-0.957444;0.000000;0.000000;0.000000;0;0.000000;5.760952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;1.000000;0.000000;0.000000;0.233333;0.000000;0.076980;0.019245;0.038490;0.096016;0.521323
